Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
1.36348	Rtr11	0	131	FullDelay	0.0400018	40001.8	1	2
1.36532	Rtr17	0	127	LastDelay	0.0740177	74017.7	1	7
1.36532	Rtr17	0	127	FullDelay	0.0740177	74017.7	1	7
1.36727	Src1	0	133	LastDelay	0.0600265	60026.5	1	6
1.36727	Src1	0	133	FullDelay	0.0600265	60026.5	1	6
1.36977	Rtr3	0	141	LastDelay	0.0800353	80035.3	1	4
1.36977	Rtr3	0	141	FullDelay	0.0800353	80035.3	1	4
1.37013	Src2	0	138	LastDelay	0	0	1	3
1.37013	Src2	0	138	FullDelay	0	0	1	3
1.37029	Rtr1	0	131	LastDelay	0.0800353	80035.3	1	5
1.37029	Rtr1	0	131	FullDelay	0.0800353	80035.3	1	5
1.37258	Rtr3	0	142	LastDelay	0.0800353	80035.3	1	4
1.37258	Rtr3	0	142	FullDelay	0.0800353	80035.3	1	4
1.37314	Src2	0	139	LastDelay	0	0	1	3
1.37314	Src2	0	139	FullDelay	0	0	1	3
1.37555	Src3	0	129	LastDelay	0.0400177	40017.7	1	5
1.37555	Src3	0	129	FullDelay	0.0400177	40017.7	1	5
1.37633	Rtr19	0	132	LastDelay	0.0200088	20008.8	1	5
1.37633	Rtr19	0	132	FullDelay	0.0200088	20008.8	1	5
1.37789	Src4	0	139	LastDelay	0.10002	100020	1	5
1.37789	Src4	0	139	FullDelay	0.10002	100020	1	5
1.37864	Rtr13	0	131	LastDelay	0.0200088	20008.8	1	5
1.37864	Rtr13	0	131	FullDelay	0.0200088	20008.8	1	5
1.3793	Rtr1	0	132	LastDelay	0.0800353	80035.3	1	5
1.3793	Rtr1	0	132	FullDelay	0.0800353	80035.3	1	5
1.37944	Rtr3	0	143	LastDelay	0.0800353	80035.3	1	4
1.37944	Rtr3	0	143	FullDelay	0.0800353	80035.3	1	4
1.38016	Rtr17	0	128	LastDelay	0.0702508	70250.8	1	7
1.38016	Rtr17	0	128	FullDelay	0.0702508	70250.8	1	7
1.3813	Src3	0	130	LastDelay	0.0400177	40017.7	1	5
1.3813	Src3	0	130	FullDelay	0.0400177	40017.7	1	5
1.38338	Rtr11	0	132	LastDelay	0.0400018	40001.8	1	2
1.38338	Rtr11	0	132	FullDelay	0.0400018	40001.8	1	2
1.38371	Src1	0	134	LastDelay	0.0600265	60026.5	1	6
1.38371	Src1	0	134	FullDelay	0.0600265	60026.5	1	6
1.38447	Rtr13	0	132	LastDelay	0.0200088	20008.8	1	5
1.38447	Rtr13	0	132	FullDelay	0.0200088	20008.8	1	5
1.3864	Src3	0	131	LastDelay	0.0400177	40017.7	1	5
1.3864	Src3	0	131	FullDelay	0.0400177	40017.7	1	5
1.38699	Src3	0	132	LastDelay	0.0400177	40017.7	1	5
1.38699	Src3	0	132	FullDelay	0.0400177	40017.7	1	5
1.38722	Rtr19	0	133	LastDelay	0.0200088	20008.8	1	5
1.38722	Rtr19	0	133	FullDelay	0.0200088	20008.8	1	5
1.38861	Rtr11	0	133	LastDelay	0.0400018	40001.8	1	2
1.38861	Rtr11	0	133	FullDelay	0.0400018	40001.8	1	2
1.3894	Rtr13	0	133	LastDelay	0.0200088	20008.8	1	5
1.3894	Rtr13	0	133	FullDelay	0.0200088	20008.8	1	5
1.39121	Src1	0	135	LastDelay	0.0600265	60026.5	1	6
1.39121	Src1	0	135	FullDelay	0.0600265	60026.5	1	6
1.39213	Src2	0	140	LastDelay	0	0	1	3
1.39213	Src2	0	140	FullDelay	0	0	1	3
1.39227	Src4	0	140	LastDelay	0.10002	100020	1	5
1.39227	Src4	0	140	FullDelay	0.10002	100020	1	5
1.39305	Rtr1	0	133	LastDelay	0.0800353	80035.3	1	5
1.39305	Rtr1	0	133	FullDelay	0.0800353	80035.3	1	5
1.39555	Src2	0	141	LastDelay	0	0	1	3
1.39555	Src2	0	141	FullDelay	0	0	1	3
1.39556	Rtr17	0	129	LastDelay	0.0679373	67937.3	1	7
1.39556	Rtr17	0	129	FullDelay	0.0679373	67937.3	1	7
1.39577	Rtr3	0	144	LastDelay	0.0800353	80035.3	1	4
1.39577	Rtr3	0	144	FullDelay	0.0800353	80035.3	1	4
1.39584	Src3	0	133	LastDelay	0.0400177	40017.7	1	5
1.39584	Src3	0	133	FullDelay	0.0400177	40017.7	1	5
1.39848	Rtr13	0	134	LastDelay	0.0200088	20008.8	1	5
1.39848	Rtr13	0	134	FullDelay	0.0200088	20008.8	1	5
1.39888	Rtr19	0	134	LastDelay	0.0200088	20008.8	1	5
1.39888	Rtr19	0	134	FullDelay	0.0200088	20008.8	1	5
1.3993	Src4	0	141	LastDelay	0.10002	100020	1	5
1.3993	Src4	0	141	FullDelay	0.10002	100020	1	5
1.39963	Rtr11	0	134	LastDelay	0.0400018	40001.8	1	2
1.39963	Rtr11	0	134	FullDelay	0.0400018	40001.8	1	2
1.40132	Rtr17	0	130	LastDelay	0.0724909	72490.9	1	7
1.40132	Rtr17	0	130	FullDelay	0.0724909	72490.9	1	7
1.4048	Src3	0	134	LastDelay	0.0400177	40017.7	1	5
1.4048	Src3	0	134	FullDelay	0.0400177	40017.7	1	5
1.40504	Rtr19	0	135	LastDelay	0.0200088	20008.8	1	5
1.40504	Rtr19	0	135	FullDelay	0.0200088	20008.8	1	5
1.40641	Rtr17	0	131	LastDelay	0.0638142	63814.2	1	7
1.40641	Rtr17	0	131	FullDelay	0.0638142	63814.2	1	7
1.40651	Src1	0	136	LastDelay	0.0600265	60026.5	1	6
1.40651	Src1	0	136	FullDelay	0.0600265	60026.5	1	6
1.40724	Src1	0	137	LastDelay	0.0600265	60026.5	1	6
1.40724	Src1	0	137	FullDelay	0.0600265	60026.5	1	6
1.40784	Rtr1	0	134	LastDelay	0.0800353	80035.3	1	5
1.40784	Rtr1	0	134	FullDelay	0.0800353	80035.3	1	5
1.40857	Rtr17	0	132	LastDelay	0.0600265	60026.5	1	7
1.40857	Rtr17	0	132	FullDelay	0.0600265	60026.5	1	7
1.41242	Src2	0	142	LastDelay	0	0	1	3
1.41242	Src2	0	142	FullDelay	0	0	1	3
1.41409	Rtr3	0	145	LastDelay	0.0800353	80035.3	1	4
1.41409	Rtr3	0	145	FullDelay	0.0800353	80035.3	1	4
1.41443	Src2	0	143	LastDelay	0	0	1	3
1.41443	Src2	0	143	FullDelay	0	0	1	3
1.41451	Rtr13	0	135	LastDelay	0.0200088	20008.8	1	5
1.41451	Rtr13	0	135	FullDelay	0.0200088	20008.8	1	5
1.41531	Src4	0	142	LastDelay	0.10002	100020	1	5
1.41531	Src4	0	142	FullDelay	0.10002	100020	1	5
1.41621	Src2	0	144	LastDelay	0	0	1	3
1.41621	Src2	0	144	FullDelay	0	0	1	3
1.41858	Rtr11	0	135	LastDelay	0.0400018	40001.8	1	2
1.41858	Rtr11	0	135	FullDelay	0.0400018	40001.8	1	2
1.4192	Rtr19	0	136	LastDelay	0.0200088	20008.8	1	5
1.4192	Rtr19	0	136	FullDelay	0.0200088	20008.8	1	5
1.41973	Rtr13	0	136	LastDelay	0.0200088	20008.8	1	5
1.41973	Rtr13	0	136	FullDelay	0.0200088	20008.8	1	5
1.42028	Rtr13	0	137	LastDelay	0.0200088	20008.8	1	5
1.42028	Rtr13	0	137	FullDelay	0.0200088	20008.8	1	5
1.42037	Rtr17	0	133	LastDelay	0.0600265	60026.5	1	7
1.42037	Rtr17	0	133	FullDelay	0.0600265	60026.5	1	7
1.42125	Src2	0	145	LastDelay	0	0	1	3
1.42125	Src2	0	145	FullDelay	0	0	1	3
1.42324	Src4	0	143	LastDelay	0.10002	100020	1	5
1.42324	Src4	0	143	FullDelay	0.10002	100020	1	5
1.42345	Rtr1	0	135	LastDelay	0.0800353	80035.3	1	5
1.42345	Rtr1	0	135	FullDelay	0.0800353	80035.3	1	5
1.42444	Rtr11	0	136	LastDelay	0.0400018	40001.8	1	2
1.42444	Rtr11	0	136	FullDelay	0.0400018	40001.8	1	2
1.42479	Src3	0	135	LastDelay	0.0400177	40017.7	1	5
1.42479	Src3	0	135	FullDelay	0.0400177	40017.7	1	5
1.42721	Src1	0	138	LastDelay	0.0600265	60026.5	1	6
1.42721	Src1	0	138	FullDelay	0.0600265	60026.5	1	6
1.42886	Src4	0	144	LastDelay	0.10002	100020	1	5
1.42886	Src4	0	144	FullDelay	0.10002	100020	1	5
1.43013	Rtr13	0	138	LastDelay	0.0200088	20008.8	1	5
1.43013	Rtr13	0	138	FullDelay	0.0200088	20008.8	1	5
1.43088	Rtr3	0	146	LastDelay	0.0800353	80035.3	1	4
1.43088	Rtr3	0	146	FullDelay	0.0800353	80035.3	1	4
1.43148	Rtr17	0	134	LastDelay	0.0600265	60026.5	1	7
1.43148	Rtr17	0	134	FullDelay	0.0600265	60026.5	1	7
1.43299	Src1	0	139	LastDelay	0.0600265	60026.5	1	6
1.43299	Src1	0	139	FullDelay	0.0600265	60026.5	1	6
1.43624	Rtr19	0	137	LastDelay	0.0200088	20008.8	1	5
1.43624	Rtr19	0	137	FullDelay	0.0200088	20008.8	1	5
1.43715	Rtr13	0	139	LastDelay	0.0200088	20008.8	1	5
1.43715	Rtr13	0	139	FullDelay	0.0200088	20008.8	1	5
1.43727	Src2	0	146	LastDelay	0	0	1	3
1.43727	Src2	0	146	FullDelay	0	0	1	3
1.43753	Rtr19	0	138	LastDelay	0.0200088	20008.8	1	5
1.43753	Rtr19	0	138	FullDelay	0.0200088	20008.8	1	5
1.43761	Src4	0	145	LastDelay	0.10002	100020	1	5
1.43761	Src4	0	145	FullDelay	0.10002	100020	1	5
1.43831	Src3	0	136	LastDelay	0.0340023	34002.3	1	5
1.43831	Src3	0	136	FullDelay	0.0340023	34002.3	1	5
1.43938	Rtr11	0	137	LastDelay	0.0400018	40001.8	1	2
1.43938	Rtr11	0	137	FullDelay	0.0400018	40001.8	1	2
1.43968	Rtr1	0	136	LastDelay	0.0800353	80035.3	1	5
1.43968	Rtr1	0	136	FullDelay	0.0800353	80035.3	1	5
1.44015	Rtr13	0	140	LastDelay	0.0200088	20008.8	1	5
1.44015	Rtr13	0	140	FullDelay	0.0200088	20008.8	1	5
1.44166	Src1	0	140	LastDelay	0.0600265	60026.5	1	6
1.44166	Src1	0	140	FullDelay	0.0600265	60026.5	1	6
1.4448	Rtr17	0	135	LastDelay	0.0668606	66860.6	1	7
1.4448	Rtr17	0	135	FullDelay	0.0668606	66860.6	1	7
1.44543	Src1	0	141	LastDelay	0.0600265	60026.5	1	6
1.44543	Src1	0	141	FullDelay	0.0600265	60026.5	1	6
1.44551	Src1	0	142	LastDelay	0.0600265	60026.5	1	6
1.44551	Src1	0	142	FullDelay	0.0600265	60026.5	1	6
1.44687	Rtr13	0	141	LastDelay	0.0200088	20008.8	1	5
1.44687	Rtr13	0	141	FullDelay	0.0200088	20008.8	1	5
1.44789	Src3	0	137	LastDelay	0.0281447	28144.7	1	5
1.44789	Src3	0	137	FullDelay	0.0281447	28144.7	1	5
1.44898	Src1	0	143	LastDelay	0.0600265	60026.5	1	6
1.44898	Src1	0	143	FullDelay	0.0600265	60026.5	1	6
1.44955	Src2	0	147	LastDelay	0	0	1	3
1.44955	Src2	0	147	FullDelay	0	0	1	3
1.44989	Rtr19	0	139	LastDelay	0.0200088	20008.8	1	5
1.44989	Rtr19	0	139	FullDelay	0.0200088	20008.8	1	5
1.44991	Rtr11	0	138	LastDelay	0.0400018	40001.8	1	2
1.44991	Rtr11	0	138	FullDelay	0.0400018	40001.8	1	2
1.45027	Rtr3	0	147	LastDelay	0.0800353	80035.3	1	4
1.45027	Rtr3	0	147	FullDelay	0.0800353	80035.3	1	4
1.45319	Rtr3	0	148	LastDelay	0.0800353	80035.3	1	4
1.45319	Rtr3	0	148	FullDelay	0.0800353	80035.3	1	4
1.45383	Rtr19	0	140	LastDelay	0.0200088	20008.8	1	5
1.45383	Rtr19	0	140	FullDelay	0.0200088	20008.8	1	5
1.45433	Src2	0	148	LastDelay	0	0	1	3
1.45433	Src2	0	148	FullDelay	0	0	1	3
1.45497	Rtr1	0	137	LastDelay	0.0800353	80035.3	1	5
1.45497	Rtr1	0	137	FullDelay	0.0800353	80035.3	1	5
1.45682	Src4	0	146	LastDelay	0.10002	100020	1	5
1.45682	Src4	0	146	FullDelay	0.10002	100020	1	5
1.45685	Src1	0	144	LastDelay	0.0600265	60026.5	1	6
1.45685	Src1	0	144	FullDelay	0.0600265	60026.5	1	6
1.45771	Rtr19	0	141	LastDelay	0.0200088	20008.8	1	5
1.45771	Rtr19	0	141	FullDelay	0.0200088	20008.8	1	5
1.45832	Rtr17	0	136	LastDelay	0.0800353	80035.3	1	7
1.45832	Rtr17	0	136	FullDelay	0.0800353	80035.3	1	7
1.46022	Rtr11	0	139	LastDelay	0.0400018	40001.8	1	2
1.46022	Rtr11	0	139	FullDelay	0.0400018	40001.8	1	2
1.46103	Src3	0	138	LastDelay	0.0214984	21498.4	1	5
1.46103	Src3	0	138	FullDelay	0.0214984	21498.4	1	5
1.46206	Rtr1	0	138	LastDelay	0.0800353	80035.3	1	5
1.46206	Rtr1	0	138	FullDelay	0.0800353	80035.3	1	5
1.46323	Rtr13	0	142	LastDelay	0.0200088	20008.8	1	5
1.46323	Rtr13	0	142	FullDelay	0.0200088	20008.8	1	5
1.46341	Rtr1	0	139	LastDelay	0.0800353	80035.3	1	5
1.46341	Rtr1	0	139	FullDelay	0.0800353	80035.3	1	5
1.46433	Src2	0	149	LastDelay	0	0	1	3
1.46433	Src2	0	149	FullDelay	0	0	1	3
1.46465	Src3	0	139	LastDelay	0.0224781	22478.1	1	5
1.46465	Src3	0	139	FullDelay	0.0224781	22478.1	1	5
1.46713	Rtr19	0	142	LastDelay	0.0200088	20008.8	1	5
1.46713	Rtr19	0	142	FullDelay	0.0200088	20008.8	1	5
1.46783	Rtr3	0	149	LastDelay	0.0800353	80035.3	1	4
1.46783	Rtr3	0	149	FullDelay	0.0800353	80035.3	1	4
1.46791	Rtr17	0	137	LastDelay	0.0800353	80035.3	1	7
1.46791	Rtr17	0	137	FullDelay	0.0800353	80035.3	1	7
1.47012	Src1	0	145	LastDelay	0.0600265	60026.5	1	6
1.47012	Src1	0	145	FullDelay	0.0600265	60026.5	1	6
1.47319	Src2	0	150	LastDelay	0.00101207	1012.08	1	3
1.47319	Src2	0	150	FullDelay	0.00101207	1012.08	1	3
1.47382	Src4	0	147	LastDelay	0.10002	100020	1	5
1.47382	Src4	0	147	FullDelay	0.10002	100020	1	5
1.47472	Rtr11	0	140	LastDelay	0.0400018	40001.8	1	2
1.47472	Rtr11	0	140	FullDelay	0.0400018	40001.8	1	2
1.47485	Src3	0	140	LastDelay	0.0319299	31929.9	1	5
1.47485	Src3	0	140	FullDelay	0.0319299	31929.9	1	5
1.47603	Src3	0	141	LastDelay	0.0322511	32251.1	1	5
1.47603	Src3	0	141	FullDelay	0.0322511	32251.1	1	5
1.4768	Rtr1	0	140	LastDelay	0.0800353	80035.3	1	5
1.4768	Rtr1	0	140	FullDelay	0.0800353	80035.3	1	5
1.47886	Rtr13	0	143	LastDelay	0.0200088	20008.8	1	5
1.47886	Rtr13	0	143	FullDelay	0.0200088	20008.8	1	5
1.47995	Src1	0	146	LastDelay	0.0600265	60026.5	1	6
1.47995	Src1	0	146	FullDelay	0.0600265	60026.5	1	6
1.48104	Src2	0	151	LastDelay	0.00875698	8756.98	1	3
1.48104	Src2	0	151	FullDelay	0.00875698	8756.98	1	3
1.48105	Rtr17	0	138	LastDelay	0.0800353	80035.3	1	7
1.48105	Rtr17	0	138	FullDelay	0.0800353	80035.3	1	7
1.48143	Rtr19	0	143	LastDelay	0.0200088	20008.8	1	5
1.48143	Rtr19	0	143	FullDelay	0.0200088	20008.8	1	5
1.48193	Src3	0	142	LastDelay	0.0200088	20008.8	1	5
1.48193	Src3	0	142	FullDelay	0.0200088	20008.8	1	5
1.48225	Rtr19	0	144	LastDelay	0.0200088	20008.8	1	5
1.48225	Rtr19	0	144	FullDelay	0.0200088	20008.8	1	5
1.4832	Rtr3	0	150	LastDelay	0.0800353	80035.3	1	4
1.4832	Rtr3	0	150	FullDelay	0.0800353	80035.3	1	4
1.48467	Rtr17	0	139	LastDelay	0.0800353	80035.3	1	7
1.48467	Rtr17	0	139	FullDelay	0.0800353	80035.3	1	7
1.48729	Rtr13	0	144	LastDelay	0.0200088	20008.8	1	5
1.48729	Rtr13	0	144	FullDelay	0.0200088	20008.8	1	5
1.4879	Rtr13	0	145	LastDelay	0.0200088	20008.8	1	5
1.4879	Rtr13	0	145	FullDelay	0.0200088	20008.8	1	5
1.48834	Rtr13	0	146	LastDelay	0.0200088	20008.8	1	5
1.48834	Rtr13	0	146	FullDelay	0.0200088	20008.8	1	5
1.48865	Rtr11	0	141	LastDelay	0.0400018	40001.8	1	2
1.48865	Rtr11	0	141	FullDelay	0.0400018	40001.8	1	2
1.48975	Src4	0	148	LastDelay	0.10002	100020	1	5
1.48975	Src4	0	148	FullDelay	0.10002	100020	1	5
1.49095	Src4	0	149	LastDelay	0.10002	100020	1	5
1.49095	Src4	0	149	FullDelay	0.10002	100020	1	5
1.49105	Rtr3	0	151	LastDelay	0.0800353	80035.3	1	4
1.49105	Rtr3	0	151	FullDelay	0.0800353	80035.3	1	4
1.49446	Src3	0	143	LastDelay	0.0200088	20008.8	1	5
1.49446	Src3	0	143	FullDelay	0.0200088	20008.8	1	5
1.49487	Rtr17	0	140	LastDelay	0.0800353	80035.3	1	7
1.49487	Rtr17	0	140	FullDelay	0.0800353	80035.3	1	7
1.49548	Rtr1	0	141	LastDelay	0.0800353	80035.3	1	5
1.49548	Rtr1	0	141	FullDelay	0.0800353	80035.3	1	5
1.49604	Rtr17	0	141	LastDelay	0.0800353	80035.3	1	7
1.49604	Rtr17	0	141	FullDelay	0.0800353	80035.3	1	7
1.49609	Src2	0	152	LastDelay	0.0196528	19652.8	1	3
1.49609	Src2	0	152	FullDelay	0.0196528	19652.8	1	3
1.49707	Src1	0	147	LastDelay	0.0600265	60026.5	1	6
1.49707	Src1	0	147	FullDelay	0.0600265	60026.5	1	6
1.49875	Src4	0	150	LastDelay	0.10002	100020	1	5
1.49875	Src4	0	150	FullDelay	0.10002	100020	1	5
1.49907	Src2	0	153	LastDelay	0.0169303	16930.3	1	3
1.49907	Src2	0	153	FullDelay	0.0169303	16930.3	1	3
1.4993	Rtr17	0	142	LastDelay	0.0800353	80035.3	1	7
1.4993	Rtr17	0	142	FullDelay	0.0800353	80035.3	1	7
1.50012	Rtr11	0	142	LastDelay	0.0400018	40001.8	1	2
1.50012	Rtr11	0	142	FullDelay	0.0400018	40001.8	1	2
1.5005	Src1	0	148	LastDelay	0.0600265	60026.5	1	6
1.5005	Src1	0	148	FullDelay	0.0600265	60026.5	1	6
1.50154	Rtr19	0	145	LastDelay	0.0200088	20008.8	1	5
1.50154	Rtr19	0	145	FullDelay	0.0200088	20008.8	1	5
1.50365	Rtr1	0	142	LastDelay	0.0800353	80035.3	1	5
1.50365	Rtr1	0	142	FullDelay	0.0800353	80035.3	1	5
1.50424	Src1	0	149	LastDelay	0.0600265	60026.5	1	6
1.50424	Src1	0	149	FullDelay	0.0600265	60026.5	1	6
1.50531	Rtr13	0	147	LastDelay	0.0200088	20008.8	1	5
1.50531	Rtr13	0	147	FullDelay	0.0200088	20008.8	1	5
1.50609	Rtr3	0	152	LastDelay	0.0800353	80035.3	1	4
1.50609	Rtr3	0	152	FullDelay	0.0800353	80035.3	1	4
1.50876	Src1	0	150	LastDelay	0.0633003	63300.3	1	6
1.50876	Src1	0	150	FullDelay	0.0633003	63300.3	1	6
1.509	Src3	0	144	LastDelay	0.0200088	20008.8	1	5
1.509	Src3	0	144	FullDelay	0.0200088	20008.8	1	5
1.50908	Rtr3	0	153	LastDelay	0.0800353	80035.3	1	4
1.50908	Rtr3	0	153	FullDelay	0.0800353	80035.3	1	4
1.50961	Src4	0	151	LastDelay	0.10002	100020	1	5
1.50961	Src4	0	151	FullDelay	0.10002	100020	1	5
1.51065	Rtr17	0	143	LastDelay	0.0800353	80035.3	1	7
1.51065	Rtr17	0	143	FullDelay	0.0800353	80035.3	1	7
1.5112	Rtr1	0	143	LastDelay	0.0800353	80035.3	1	5
1.5112	Rtr1	0	143	FullDelay	0.0800353	80035.3	1	5
1.51182	Rtr11	0	143	LastDelay	0.0400018	40001.8	1	2
1.51182	Rtr11	0	143	FullDelay	0.0400018	40001.8	1	2
1.51659	Rtr13	0	148	LastDelay	0.0200088	20008.8	1	5
1.51659	Rtr13	0	148	FullDelay	0.0200088	20008.8	1	5
1.51681	Src4	0	152	LastDelay	0.10002	100020	1	5
1.51681	Src4	0	152	FullDelay	0.10002	100020	1	5
1.51708	Src4	0	153	LastDelay	0.10002	100020	1	5
1.51708	Src4	0	153	FullDelay	0.10002	100020	1	5
1.51746	Rtr13	0	149	LastDelay	0.0200088	20008.8	1	5
1.51746	Rtr13	0	149	FullDelay	0.0200088	20008.8	1	5
1.51756	Rtr19	0	146	LastDelay	0.0200088	20008.8	1	5
1.51756	Rtr19	0	146	FullDelay	0.0200088	20008.8	1	5
1.51868	Src2	0	154	LastDelay	0.0282065	28206.5	1	3
1.51868	Src2	0	154	FullDelay	0.0282065	28206.5	1	3
1.52029	Src2	0	155	LastDelay	0.019641	19641	1	3
1.52029	Src2	0	155	FullDelay	0.019641	19641	1	3
1.52082	Src3	0	145	LastDelay	0.0283957	28395.7	1	5
1.52082	Src3	0	145	FullDelay	0.0283957	28395.7	1	5
1.52199	Rtr13	0	150	LastDelay	0.0200088	20008.8	1	5
1.52199	Rtr13	0	150	FullDelay	0.0200088	20008.8	1	5
1.52337	Src1	0	151	LastDelay	0.0600265	60026.5	1	6
1.52337	Src1	0	151	FullDelay	0.0600265	60026.5	1	6
1.52628	Rtr17	0	144	LastDelay	0.0800353	80035.3	1	7
1.52628	Rtr17	0	144	FullDelay	0.0800353	80035.3	1	7
1.52863	Rtr11	0	144	LastDelay	0.0400018	40001.8	1	2
1.52863	Rtr11	0	144	FullDelay	0.0400018	40001.8	1	2
1.52869	Rtr3	0	154	LastDelay	0.0800353	80035.3	1	4
1.52869	Rtr3	0	154	FullDelay	0.0800353	80035.3	1	4
1.53029	Rtr3	0	155	LastDelay	0.0800353	80035.3	1	4
1.53029	Rtr3	0	155	FullDelay	0.0800353	80035.3	1	4
1.53082	Rtr1	0	144	LastDelay	0.0800353	80035.3	1	5
1.53082	Rtr1	0	144	FullDelay	0.0800353	80035.3	1	5
1.53376	Rtr19	0	147	LastDelay	0.0200088	20008.8	1	5
1.53376	Rtr19	0	147	FullDelay	0.0200088	20008.8	1	5
1.53426	Src2	0	156	LastDelay	0.021592	21592	1	3
1.53426	Src2	0	156	FullDelay	0.021592	21592	1	3
1.53488	Src3	0	146	LastDelay	0.0400177	40017.7	1	5
1.53488	Src3	0	146	FullDelay	0.0400177	40017.7	1	5
1.53501	Src4	0	154	LastDelay	0.10002	100020	1	5
1.53501	Src4	0	154	FullDelay	0.10002	100020	1	5
1.53523	Rtr11	0	145	LastDelay	0.0400018	40001.8	1	2
1.53523	Rtr11	0	145	FullDelay	0.0400018	40001.8	1	2
1.537	Rtr13	0	151	LastDelay	0.0200088	20008.8	1	5
1.537	Rtr13	0	151	FullDelay	0.0200088	20008.8	1	5
1.54061	Src2	0	157	LastDelay	0.0241657	24165.7	1	3
1.54061	Src2	0	157	FullDelay	0.0241657	24165.7	1	3
1.54084	Rtr17	0	145	LastDelay	0.0800353	80035.3	1	7
1.54084	Rtr17	0	145	FullDelay	0.0800353	80035.3	1	7
1.54177	Src1	0	152	LastDelay	0.0600265	60026.5	1	6
1.54177	Src1	0	152	FullDelay	0.0600265	60026.5	1	6
1.54337	Src3	0	147	LastDelay	0.0400177	40017.7	1	5
1.54337	Src3	0	147	FullDelay	0.0400177	40017.7	1	5
1.54344	Rtr19	0	148	LastDelay	0.0200088	20008.8	1	5
1.54344	Rtr19	0	148	FullDelay	0.0200088	20008.8	1	5
1.54427	Rtr3	0	156	LastDelay	0.0800353	80035.3	1	4
1.54427	Rtr3	0	156	FullDelay	0.0800353	80035.3	1	4
1.54486	Rtr19	0	149	LastDelay	0.0200088	20008.8	1	5
1.54486	Rtr19	0	149	FullDelay	0.0200088	20008.8	1	5
1.54517	Src3	0	148	LastDelay	0.0400177	40017.7	1	5
1.54517	Src3	0	148	FullDelay	0.0400177	40017.7	1	5
1.54573	Rtr1	0	145	LastDelay	0.0800353	80035.3	1	5
1.54573	Rtr1	0	145	FullDelay	0.0800353	80035.3	1	5
1.54664	Rtr19	0	150	LastDelay	0.0200088	20008.8	1	5
1.54664	Rtr19	0	150	FullDelay	0.0200088	20008.8	1	5
1.54761	Rtr13	0	152	LastDelay	0.0200088	20008.8	1	5
1.54761	Rtr13	0	152	FullDelay	0.0200088	20008.8	1	5
1.548	Rtr19	0	151	LastDelay	0.0200088	20008.8	1	5
1.548	Rtr19	0	151	FullDelay	0.0200088	20008.8	1	5
1.54903	Rtr11	0	146	LastDelay	0.0400018	40001.8	1	2
1.54903	Rtr11	0	146	FullDelay	0.0400018	40001.8	1	2
1.55062	Rtr3	0	157	LastDelay	0.0800353	80035.3	1	4
1.55062	Rtr3	0	157	FullDelay	0.0800353	80035.3	1	4
1.55293	Src1	0	153	LastDelay	0.0600265	60026.5	1	6
1.55293	Src1	0	153	FullDelay	0.0600265	60026.5	1	6
1.55403	Src3	0	149	LastDelay	0.0400177	40017.7	1	5
1.55403	Src3	0	149	FullDelay	0.0400177	40017.7	1	5
1.55475	Src4	0	155	LastDelay	0.10002	100020	1	5
1.55475	Src4	0	155	FullDelay	0.10002	100020	1	5
1.55489	Rtr17	0	146	LastDelay	0.0749654	74965.4	1	7
1.55489	Rtr17	0	146	FullDelay	0.0749654	74965.4	1	7
1.55586	Src2	0	158	LastDelay	0.0216413	21641.3	1	3
1.55586	Src2	0	158	FullDelay	0.0216413	21641.3	1	3
1.55898	Src4	0	156	LastDelay	0.10002	100020	1	5
1.55898	Src4	0	156	FullDelay	0.10002	100020	1	5
1.5607	Rtr19	0	152	LastDelay	0.0200088	20008.8	1	5
1.5607	Rtr19	0	152	FullDelay	0.0200088	20008.8	1	5
1.5615	Src1	0	154	LastDelay	0.0600265	60026.5	1	6
1.5615	Src1	0	154	FullDelay	0.0600265	60026.5	1	6
1.5623	Src4	0	157	LastDelay	0.10002	100020	1	5
1.5623	Src4	0	157	FullDelay	0.10002	100020	1	5
1.563	Rtr13	0	153	LastDelay	0.0200088	20008.8	1	5
1.563	Rtr13	0	153	FullDelay	0.0200088	20008.8	1	5
1.56338	Rtr17	0	147	LastDelay	0.0697885	69788.5	1	7
1.56338	Rtr17	0	147	FullDelay	0.0697885	69788.5	1	7
1.5634	Rtr1	0	146	LastDelay	0.0800353	80035.3	1	5
1.5634	Rtr1	0	146	FullDelay	0.0800353	80035.3	1	5
1.56386	Src3	0	150	LastDelay	0.0400177	40017.7	1	5
1.56386	Src3	0	150	FullDelay	0.0400177	40017.7	1	5
1.56411	Rtr13	0	154	LastDelay	0.0200088	20008.8	1	5
1.56411	Rtr13	0	154	FullDelay	0.0200088	20008.8	1	5
1.56423	Src4	0	158	LastDelay	0.10002	100020	1	5
1.56423	Src4	0	158	FullDelay	0.10002	100020	1	5
1.56476	Src1	0	155	LastDelay	0.0628751	62875.1	1	6
1.56476	Src1	0	155	FullDelay	0.0628751	62875.1	1	6
1.56518	Rtr17	0	148	LastDelay	0.0647753	64775.3	1	7
1.56518	Rtr17	0	148	FullDelay	0.0647753	64775.3	1	7
1.56587	Rtr3	0	158	LastDelay	0.0800353	80035.3	1	4
1.56587	Rtr3	0	158	FullDelay	0.0800353	80035.3	1	4
