Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
1.93316	Src2	0	1889	FullDelay	0.0637365	63736.5	1	3
1.93346	Src4	0	1935	LastDelay	0.041776	41776	1	2
1.93346	Src4	0	1935	FullDelay	0.041776	41776	1	2
1.93381	Src3	0	1847	LastDelay	0.0433113	43311.3	1	2
1.93381	Src3	0	1847	FullDelay	0.0433113	43311.3	1	2
1.93383	Src1	0	896	LastDelay	0.13114	131140	1	6
1.93383	Src1	0	896	FullDelay	0.608421	608421	3	6
1.93402	Src2	0	1890	LastDelay	0.0634778	63477.8	1	3
1.93402	Src2	0	1890	FullDelay	0.0634778	63477.8	1	3
1.93432	Src4	0	1936	LastDelay	0.0419553	41955.3	1	2
1.93432	Src4	0	1936	FullDelay	0.0419553	41955.3	1	2
1.93467	Src3	0	1848	LastDelay	0.0430068	43006.8	1	2
1.93467	Src3	0	1848	FullDelay	0.0430068	43006.8	1	2
1.93468	Src1	0	898	LastDelay	0.131139	131139	1	6
1.93468	Src1	0	898	FullDelay	0.608075	608075	3	6
1.93488	Src2	0	1891	LastDelay	0.0628408	62840.8	1	3
1.93488	Src2	0	1891	FullDelay	0.0628408	62840.8	1	3
1.93552	Src3	0	1849	LastDelay	0.0436765	43676.5	1	2
1.93552	Src3	0	1849	FullDelay	0.0436765	43676.5	1	2
1.93554	Src1	0	905	LastDelay	0.131231	131231	1	6
1.93554	Src1	0	905	FullDelay	0.602255	602255	3	6
1.93559	Src4	0	1937	LastDelay	0.041776	41776	1	2
1.93559	Src4	0	1937	FullDelay	0.041776	41776	1	2
1.93573	Src2	0	1892	LastDelay	0.0635935	63593.5	1	3
1.93573	Src2	0	1892	FullDelay	0.0635935	63593.5	1	3
1.93638	Src3	0	1850	LastDelay	0.0431524	43152.4	1	2
1.93638	Src3	0	1850	FullDelay	0.0431524	43152.4	1	2
1.93645	Src4	0	1938	LastDelay	0.042144	42144	1	2
1.93645	Src4	0	1938	FullDelay	0.042144	42144	1	2
1.93659	Src2	0	1893	LastDelay	0.0643604	64360.4	1	3
1.93659	Src2	0	1893	FullDelay	0.0643604	64360.4	1	3
1.93724	Src3	0	1851	LastDelay	0.0435034	43503.4	1	2
1.93724	Src3	0	1851	FullDelay	0.0435034	43503.4	1	2
1.93725	Src1	0	914	LastDelay	0.131266	131266	1	6
1.93725	Src1	0	914	FullDelay	0.595918	595918	3	6
1.9373	Src4	0	1939	LastDelay	0.0421225	42122.5	1	2
1.9373	Src4	0	1939	FullDelay	0.0421225	42122.5	1	2
1.93744	Src2	0	1894	LastDelay	0.064426	64426	1	3
1.93744	Src2	0	1894	FullDelay	0.064426	64426	1	3
1.93753	Src5	0	1220	LastDelay	0.0498343	49834.3	1	2
1.93753	Src5	0	1220	FullDelay	0.0498343	49834.3	1	2
1.9381	Src3	0	1852	LastDelay	0.0430297	43029.7	1	2
1.9381	Src3	0	1852	FullDelay	0.0430297	43029.7	1	2
1.93816	Src4	0	1940	LastDelay	0.0424826	42482.7	1	2
1.93816	Src4	0	1940	FullDelay	0.0424826	42482.7	1	2
1.9383	Src2	0	1895	LastDelay	0.064777	64777	1	3
1.9383	Src2	0	1895	FullDelay	0.064777	64777	1	3
1.93839	Src5	0	1222	LastDelay	0.0497952	49795.2	1	2
1.93839	Src5	0	1222	FullDelay	0.0497952	49795.2	1	2
1.93895	Src3	0	1853	LastDelay	0.0419253	41925.3	1	2
1.93895	Src3	0	1853	FullDelay	0.0419253	41925.3	1	2
1.93897	Src1	0	920	LastDelay	0.131039	131039	1	6
1.93897	Src1	0	920	FullDelay	0.590818	590818	3	6
1.93902	Src4	0	1941	LastDelay	0.0427352	42735.2	1	2
1.93902	Src4	0	1941	FullDelay	0.0427352	42735.2	1	2
1.93916	Src2	0	1896	LastDelay	0.0636431	63643.1	1	3
1.93916	Src2	0	1896	FullDelay	0.0636431	63643.1	1	3
1.93981	Src3	0	1854	LastDelay	0.0421794	42179.4	1	2
1.93981	Src3	0	1854	FullDelay	0.0421794	42179.4	1	2
1.93982	Src1	0	1034	LastDelay	0.130168	130168	1	6
1.93982	Src1	0	1034	FullDelay	0.36554	365540	2	6
1.93998	Src4	0	1942	LastDelay	0.041776	41776	1	2
1.93998	Src4	0	1942	FullDelay	0.041776	41776	1	2
1.94005	Src2	0	1897	LastDelay	0.0626544	62654.4	1	3
1.94005	Src2	0	1897	FullDelay	0.0626544	62654.4	1	3
1.9401	Src5	0	1223	LastDelay	0.0500228	50022.8	1	2
1.9401	Src5	0	1223	FullDelay	0.0500228	50022.8	1	2
1.94067	Src3	0	1855	LastDelay	0.042374	42374	1	2
1.94067	Src3	0	1855	FullDelay	0.042374	42374	1	2
1.94084	Src4	0	1943	LastDelay	0.0420077	42007.7	1	2
1.94084	Src4	0	1943	FullDelay	0.0420077	42007.7	1	2
1.94153	Src3	0	1856	LastDelay	0.0424056	42405.6	1	2
1.94153	Src3	0	1856	FullDelay	0.0424056	42405.6	1	2
1.94154	Src1	0	1036	LastDelay	0.13131	131310	1	6
1.94154	Src1	0	1036	FullDelay	0.365871	365871	2	6
1.9417	Src4	0	1944	LastDelay	0.0423127	42312.7	1	2
1.9417	Src4	0	1944	FullDelay	0.0423127	42312.7	1	2
1.94182	Src5	0	1225	LastDelay	0.0502408	50240.8	1	2
1.94182	Src5	0	1225	FullDelay	0.0502408	50240.8	1	2
1.94203	Src2	0	1898	LastDelay	0.0626544	62654.4	1	3
1.94203	Src2	0	1898	FullDelay	0.0626544	62654.4	1	3
1.94239	Src1	0	1037	LastDelay	0.130498	130498	1	6
1.94239	Src1	0	1037	FullDelay	0.366715	366715	2	6
1.94267	Src5	0	1226	LastDelay	0.0496786	49678.6	1	2
1.94267	Src5	0	1226	FullDelay	0.0496786	49678.6	1	2
1.94281	Src3	0	1857	LastDelay	0.041776	41776	1	2
1.94281	Src3	0	1857	FullDelay	0.041776	41776	1	2
1.94299	Src4	0	1945	LastDelay	0.041776	41776	1	2
1.94299	Src4	0	1945	FullDelay	0.041776	41776	1	2
1.9438	Src2	0	1899	LastDelay	0.0626544	62654.4	1	3
1.9438	Src2	0	1899	FullDelay	0.0626544	62654.4	1	3
1.94389	Src3	0	1858	LastDelay	0.041776	41776	1	2
1.94389	Src3	0	1858	FullDelay	0.041776	41776	1	2
1.94411	Src1	0	1042	LastDelay	0.130281	130281	1	6
1.94411	Src1	0	1042	FullDelay	0.364572	364572	2	6
1.94439	Src5	0	1227	LastDelay	0.0502707	50270.7	1	2
1.94439	Src5	0	1227	FullDelay	0.0502707	50270.7	1	2
1.94496	Src1	0	1044	LastDelay	0.13091	130910	1	6
1.94496	Src1	0	1044	FullDelay	0.363955	363955	2	6
1.94498	Src4	0	1946	LastDelay	0.041776	41776	1	2
1.94498	Src4	0	1946	FullDelay	0.041776	41776	1	2
1.94499	Src3	0	1859	LastDelay	0.041776	41776	1	2
1.94499	Src3	0	1859	FullDelay	0.041776	41776	1	2
1.94564	Src2	0	1900	LastDelay	0.0626544	62654.4	1	3
1.94564	Src2	0	1900	FullDelay	0.0626544	62654.4	1	3
1.94582	Src1	0	1045	LastDelay	0.131171	131171	1	6
1.94582	Src1	0	1045	FullDelay	0.363726	363726	2	6
1.94584	Src4	0	1947	LastDelay	0.042446	42446	1	2
1.94584	Src4	0	1947	FullDelay	0.042446	42446	1	2
1.9461	Src5	0	1229	LastDelay	0.0499079	49907.9	1	2
1.9461	Src5	0	1229	FullDelay	0.0499079	49907.9	1	2
1.94619	Src3	0	1860	LastDelay	0.041776	41776	1	2
1.94619	Src3	0	1860	FullDelay	0.041776	41776	1	2
1.9465	Src2	0	1901	LastDelay	0.063139	63139	1	3
1.9465	Src2	0	1901	FullDelay	0.063139	63139	1	3
1.94667	Src1	0	1047	LastDelay	0.13108	131080	1	6
1.94667	Src1	0	1047	FullDelay	0.362848	362848	2	6
1.9467	Src4	0	1948	LastDelay	0.0425203	42520.3	1	2
1.9467	Src4	0	1948	FullDelay	0.0425203	42520.3	1	2
1.94696	Src5	0	1230	LastDelay	0.0499093	49909.3	1	2
1.94696	Src5	0	1230	FullDelay	0.0499093	49909.3	1	2
1.94736	Src2	0	1902	LastDelay	0.0629719	62971.9	1	3
1.94736	Src2	0	1902	FullDelay	0.0629719	62971.9	1	3
1.94753	Src1	0	1048	LastDelay	0.130973	130973	1	6
1.94753	Src1	0	1048	FullDelay	0.363372	363372	2	6
1.94755	Src4	0	1949	LastDelay	0.0422822	42282.2	1	2
1.94755	Src4	0	1949	FullDelay	0.0422822	42282.2	1	2
1.94777	Src3	0	1861	LastDelay	0.041776	41776	1	2
1.94777	Src3	0	1861	FullDelay	0.041776	41776	1	2
1.94782	Src5	0	1231	LastDelay	0.0492612	49261.2	1	2
1.94782	Src5	0	1231	FullDelay	0.0492612	49261.2	1	2
1.94821	Src2	0	1903	LastDelay	0.0634883	63488.3	1	3
1.94821	Src2	0	1903	FullDelay	0.0634883	63488.3	1	3
1.94863	Src3	0	1862	LastDelay	0.0425514	42551.4	1	2
1.94863	Src3	0	1862	FullDelay	0.0425514	42551.4	1	2
1.94873	Src4	0	1950	LastDelay	0.041776	41776	1	2
1.94873	Src4	0	1950	FullDelay	0.041776	41776	1	2
1.94924	Src2	0	1904	LastDelay	0.0626544	62654.4	1	3
1.94924	Src2	0	1904	FullDelay	0.0626544	62654.4	1	3
1.94948	Src3	0	1863	LastDelay	0.0432634	43263.4	1	2
1.94948	Src3	0	1863	FullDelay	0.0432634	43263.4	1	2
1.94959	Src4	0	1951	LastDelay	0.0423792	42379.2	1	2
1.94959	Src4	0	1951	FullDelay	0.0423792	42379.2	1	2
1.9501	Src2	0	1905	LastDelay	0.0628872	62887.2	1	3
1.9501	Src2	0	1905	FullDelay	0.0628872	62887.2	1	3
1.9501	Src1	0	1054	LastDelay	0.130848	130848	1	6
1.9501	Src1	0	1054	FullDelay	0.359447	359447	2	6
1.95034	Src3	0	1864	LastDelay	0.0437653	43765.3	1	2
1.95034	Src3	0	1864	FullDelay	0.0437653	43765.3	1	2
1.95039	Src5	0	797	LastDelay	0.0499194	49919.4	1	2
1.95039	Src5	0	797	FullDelay	0.768989	768989	4	2
1.95045	Src4	0	1952	LastDelay	0.0427174	42717.4	1	2
1.95045	Src4	0	1952	FullDelay	0.0427174	42717.4	1	2
1.9512	Src3	0	1865	LastDelay	0.0428912	42891.2	1	2
1.9512	Src3	0	1865	FullDelay	0.0428912	42891.2	1	2
1.95124	Src5	0	931	LastDelay	0.0503217	50321.7	1	2
1.95124	Src5	0	931	FullDelay	0.535566	535566	3	2
1.95131	Src4	0	1953	LastDelay	0.0428547	42854.7	1	2
1.95131	Src4	0	1953	FullDelay	0.0428547	42854.7	1	2
1.95182	Src1	0	1055	LastDelay	0.131191	131191	1	6
1.95182	Src1	0	1055	FullDelay	0.360424	360424	2	6
1.95185	Src2	0	1906	LastDelay	0.0626544	62654.4	1	3
1.95185	Src2	0	1906	FullDelay	0.0626544	62654.4	1	3
1.95206	Src3	0	1866	LastDelay	0.0421544	42154.4	1	2
1.95206	Src3	0	1866	FullDelay	0.0421544	42154.4	1	2
1.9521	Src5	0	948	LastDelay	0.0500909	50090.9	1	2
1.9521	Src5	0	948	FullDelay	0.525361	525361	3	2
1.95216	Src4	0	1954	LastDelay	0.0428162	42816.2	1	2
1.95216	Src4	0	1954	FullDelay	0.0428162	42816.2	1	2
1.95271	Src2	0	1907	LastDelay	0.0634964	63496.4	1	3
1.95271	Src2	0	1907	FullDelay	0.0634964	63496.4	1	3
1.95292	Src3	0	1867	LastDelay	0.0426464	42646.4	1	2
1.95292	Src3	0	1867	FullDelay	0.0426464	42646.4	1	2
1.95296	Src5	0	962	LastDelay	0.0499944	49994.4	1	2
1.95296	Src5	0	962	FullDelay	0.5125	512500	3	2
1.95302	Src4	0	1955	LastDelay	0.0421806	42180.6	1	2
1.95302	Src4	0	1955	FullDelay	0.0421806	42180.6	1	2
1.95357	Src2	0	1908	LastDelay	0.0642252	64225.2	1	3
1.95357	Src2	0	1908	FullDelay	0.0642252	64225.2	1	3
1.95377	Src3	0	1868	LastDelay	0.0433101	43310.1	1	2
1.95377	Src3	0	1868	FullDelay	0.0433101	43310.1	1	2
1.95382	Src5	0	963	LastDelay	0.049512	49512	1	2
1.95382	Src5	0	963	FullDelay	0.513062	513062	3	2
1.95388	Src4	0	1956	LastDelay	0.042453	42453	1	2
1.95388	Src4	0	1956	FullDelay	0.042453	42453	1	2
1.95439	Src1	0	1057	LastDelay	0.131114	131114	1	6
1.95439	Src1	0	1057	FullDelay	0.361288	361288	2	6
1.95442	Src2	0	1909	LastDelay	0.0632874	63287.4	1	3
1.95442	Src2	0	1909	FullDelay	0.0632874	63287.4	1	3
1.95463	Src3	0	1869	LastDelay	0.0439573	43957.3	1	2
1.95463	Src3	0	1869	FullDelay	0.0439573	43957.3	1	2
1.95504	Src4	0	1957	LastDelay	0.041776	41776	1	2
1.95504	Src4	0	1957	FullDelay	0.041776	41776	1	2
1.95528	Src2	0	1910	LastDelay	0.0634023	63402.3	1	3
1.95528	Src2	0	1910	FullDelay	0.0634023	63402.3	1	3
1.95549	Src3	0	1870	LastDelay	0.0446716	44671.6	1	2
1.95549	Src3	0	1870	FullDelay	0.0446716	44671.6	1	2
1.9559	Src4	0	1958	LastDelay	0.0419305	41930.5	1	2
1.9559	Src4	0	1958	FullDelay	0.0419305	41930.5	1	2
1.9561	Src1	0	1062	LastDelay	0.130956	130956	1	6
1.9561	Src1	0	1062	FullDelay	0.358636	358636	2	6
1.95618	Src2	0	1911	LastDelay	0.0626544	62654.4	1	3
1.95618	Src2	0	1911	FullDelay	0.0626544	62654.4	1	3
1.95635	Src3	0	1871	LastDelay	0.0447579	44757.9	1	2
1.95635	Src3	0	1871	FullDelay	0.0447579	44757.9	1	2
1.95639	Src5	0	965	LastDelay	0.0502708	50270.8	1	2
1.95639	Src5	0	965	FullDelay	0.51342	513420	3	2
1.95676	Src4	0	1959	LastDelay	0.0427864	42786.4	1	2
1.95676	Src4	0	1959	FullDelay	0.0427864	42786.4	1	2
1.9572	Src3	0	1872	LastDelay	0.0442294	44229.4	1	2
1.9572	Src3	0	1872	FullDelay	0.0442294	44229.4	1	2
1.95724	Src5	0	969	LastDelay	0.0503241	50324.1	1	2
1.95724	Src5	0	969	FullDelay	0.510053	510053	3	2
1.95731	Src2	0	1912	LastDelay	0.0626544	62654.4	1	3
1.95731	Src2	0	1912	FullDelay	0.0626544	62654.4	1	3
1.95762	Src4	0	1960	LastDelay	0.041993	41993	1	2
1.95762	Src4	0	1960	FullDelay	0.041993	41993	1	2
1.95806	Src3	0	1873	LastDelay	0.0443934	44393.4	1	2
1.95806	Src3	0	1873	FullDelay	0.0443934	44393.4	1	2
1.9581	Src5	0	1082	LastDelay	0.0499658	49965.8	1	2
1.9581	Src5	0	1082	FullDelay	0.283042	283042	2	2
1.95821	Src2	0	1913	LastDelay	0.0626544	62654.4	1	3
1.95821	Src2	0	1913	FullDelay	0.0626544	62654.4	1	3
1.95847	Src4	0	1961	LastDelay	0.0427448	42744.8	1	2
1.95847	Src4	0	1961	FullDelay	0.0427448	42744.8	1	2
1.95892	Src3	0	1874	LastDelay	0.0437161	43716.1	1	2
1.95892	Src3	0	1874	FullDelay	0.0437161	43716.1	1	2
1.95896	Src5	0	1086	LastDelay	0.0499722	49972.2	1	2
1.95896	Src5	0	1086	FullDelay	0.281241	281241	2	2
1.95933	Src4	0	1962	LastDelay	0.0425671	42567.1	1	2
1.95933	Src4	0	1962	FullDelay	0.0425671	42567.1	1	2
1.95935	Src2	0	1914	LastDelay	0.0626544	62654.4	1	3
1.95935	Src2	0	1914	FullDelay	0.0626544	62654.4	1	3
1.95953	Src1	0	1179	LastDelay	0.13122	131220	1	6
1.95953	Src1	0	1179	FullDelay	0.13122	131220	1	6
1.95978	Src3	0	1875	LastDelay	0.0429	42900	1	2
1.95978	Src3	0	1875	FullDelay	0.0429	42900	1	2
1.95982	Src5	0	1087	LastDelay	0.0493997	49399.7	1	2
1.95982	Src5	0	1087	FullDelay	0.280127	280127	2	2
1.96019	Src4	0	1963	LastDelay	0.0429019	42901.9	1	2
1.96019	Src4	0	1963	FullDelay	0.0429019	42901.9	1	2
1.96033	Src2	0	1915	LastDelay	0.0626544	62654.4	1	3
1.96033	Src2	0	1915	FullDelay	0.0626544	62654.4	1	3
1.96039	Src1	0	1180	LastDelay	0.130289	130289	1	6
1.96039	Src1	0	1180	FullDelay	0.130289	130289	1	6
1.96063	Src3	0	1876	LastDelay	0.041842	41842	1	2
1.96063	Src3	0	1876	FullDelay	0.041842	41842	1	2
1.96105	Src4	0	1964	LastDelay	0.0418957	41895.7	1	2
1.96105	Src4	0	1964	FullDelay	0.0418957	41895.7	1	2
1.96119	Src2	0	1916	LastDelay	0.0627514	62751.4	1	3
1.96119	Src2	0	1916	FullDelay	0.0627514	62751.4	1	3
1.96205	Src2	0	1917	LastDelay	0.062816	62816	1	3
1.96205	Src2	0	1917	FullDelay	0.062816	62816	1	3
1.96224	Src3	0	1877	LastDelay	0.041776	41776	1	2
1.96224	Src3	0	1877	FullDelay	0.041776	41776	1	2
1.96239	Src5	0	1089	LastDelay	0.0501168	50116.8	1	2
1.96239	Src5	0	1089	FullDelay	0.281481	281481	2	2
1.96257	Src4	0	1965	LastDelay	0.041776	41776	1	2
1.96257	Src4	0	1965	FullDelay	0.041776	41776	1	2
1.9629	Src2	0	1918	LastDelay	0.0633558	63355.8	1	3
1.9629	Src2	0	1918	FullDelay	0.0633558	63355.8	1	3
1.96309	Src3	0	1878	LastDelay	0.0423549	42354.9	1	2
1.96309	Src3	0	1878	FullDelay	0.0423549	42354.9	1	2
1.96342	Src4	0	1966	LastDelay	0.0418506	41850.6	1	2
1.96342	Src4	0	1966	FullDelay	0.0418506	41850.6	1	2
1.96376	Src2	0	1919	LastDelay	0.0639905	63990.5	1	3
1.96376	Src2	0	1919	FullDelay	0.0639905	63990.5	1	3
1.96395	Src3	0	1879	LastDelay	0.0426882	42688.2	1	2
1.96395	Src3	0	1879	FullDelay	0.0426882	42688.2	1	2
1.9641	Src5	0	1092	LastDelay	0.0499647	49964.7	1	2
1.9641	Src5	0	1092	FullDelay	0.280016	280016	2	2
1.96461	Src2	0	1920	LastDelay	0.0631323	63132.3	1	3
1.96461	Src2	0	1920	FullDelay	0.0631323	63132.3	1	3
1.96481	Src3	0	1880	LastDelay	0.0434549	43454.9	1	2
1.96481	Src3	0	1880	FullDelay	0.0434549	43454.9	1	2
1.96485	Src4	0	1967	LastDelay	0.041776	41776	1	2
1.96485	Src4	0	1967	FullDelay	0.041776	41776	1	2
1.96553	Src1	0	1183	LastDelay	0.131349	131349	1	6
1.96553	Src1	0	1183	FullDelay	0.131349	131349	1	6
1.96567	Src3	0	1881	LastDelay	0.0437368	43736.8	1	2
1.96567	Src3	0	1881	FullDelay	0.0437368	43736.8	1	2
1.9657	Src4	0	1968	LastDelay	0.042162	42162	1	2
1.9657	Src4	0	1968	FullDelay	0.042162	42162	1	2
1.96613	Src2	0	1921	LastDelay	0.0626544	62654.4	1	3
1.96613	Src2	0	1921	FullDelay	0.0626544	62654.4	1	3
1.96639	Src1	0	1184	LastDelay	0.131341	131341	1	6
1.96639	Src1	0	1184	FullDelay	0.131341	131341	1	6
1.96653	Src3	0	1882	LastDelay	0.0442148	44214.8	1	2
1.96653	Src3	0	1882	FullDelay	0.0442148	44214.8	1	2
1.96686	Src4	0	1969	LastDelay	0.041776	41776	1	2
1.96686	Src4	0	1969	FullDelay	0.041776	41776	1	2
1.96729	Src2	0	1922	LastDelay	0.0626544	62654.4	1	3
1.96729	Src2	0	1922	FullDelay	0.0626544	62654.4	1	3
1.96738	Src3	0	1883	LastDelay	0.0439676	43967.6	1	2
1.96738	Src3	0	1883	FullDelay	0.0439676	43967.6	1	2
1.96753	Src5	0	1096	LastDelay	0.0499937	49993.7	1	2
1.96753	Src5	0	1096	FullDelay	0.278579	278579	2	2
1.96772	Src4	0	1970	LastDelay	0.0421319	42131.9	1	2
1.96772	Src4	0	1970	FullDelay	0.0421319	42131.9	1	2
1.96824	Src3	0	1884	LastDelay	0.0432388	43238.8	1	2
1.96824	Src3	0	1884	FullDelay	0.0432388	43238.8	1	2
1.96858	Src4	0	1971	LastDelay	0.042445	42445	1	2
1.96858	Src4	0	1971	FullDelay	0.042445	42445	1	2
1.9691	Src3	0	1885	LastDelay	0.0431152	43115.2	1	2
1.9691	Src3	0	1885	FullDelay	0.0431152	43115.2	1	2
1.96924	Src5	0	1099	LastDelay	0.0502886	50288.6	1	2
1.96924	Src5	0	1099	FullDelay	0.279775	279775	2	2
1.96928	Src2	0	1923	LastDelay	0.0626544	62654.4	1	3
1.96928	Src2	0	1923	FullDelay	0.0626544	62654.4	1	3
1.96943	Src4	0	1972	LastDelay	0.0431482	43148.2	1	2
1.96943	Src4	0	1972	FullDelay	0.0431482	43148.2	1	2
1.96996	Src3	0	1886	LastDelay	0.0433415	43341.5	1	2
1.96996	Src3	0	1886	FullDelay	0.0433415	43341.5	1	2
1.97013	Src2	0	1924	LastDelay	0.0633495	63349.5	1	3
1.97013	Src2	0	1924	FullDelay	0.0633495	63349.5	1	3
1.97029	Src4	0	1973	LastDelay	0.0420216	42021.6	1	2
1.97029	Src4	0	1973	FullDelay	0.0420216	42021.6	1	2
1.97081	Src3	0	1887	LastDelay	0.0427306	42730.6	1	2
1.97081	Src3	0	1887	FullDelay	0.0427306	42730.6	1	2
1.97095	Src5	0	1103	LastDelay	0.0501411	50141.1	1	2
1.97095	Src5	0	1103	FullDelay	0.278662	278662	2	2
1.97115	Src4	0	1974	LastDelay	0.0424129	42412.9	1	2
1.97115	Src4	0	1974	FullDelay	0.0424129	42412.9	1	2
1.97128	Src2	0	1925	LastDelay	0.0626544	62654.4	1	3
1.97128	Src2	0	1925	FullDelay	0.0626544	62654.4	1	3
1.97153	Src1	0	1189	LastDelay	0.131286	131286	1	6
1.97153	Src1	0	1189	FullDelay	0.131286	131286	1	6
1.97167	Src3	0	1888	LastDelay	0.0425233	42523.3	1	2
1.97167	Src3	0	1888	FullDelay	0.0425233	42523.3	1	2
1.97181	Src5	0	1106	LastDelay	0.0501094	50109.4	1	2
1.97181	Src5	0	1106	FullDelay	0.276787	276787	2	2
1.97201	Src4	0	1975	LastDelay	0.0424349	42434.9	1	2
1.97201	Src4	0	1975	FullDelay	0.0424349	42434.9	1	2
1.97214	Src2	0	1926	LastDelay	0.0627732	62773.2	1	3
1.97214	Src2	0	1926	FullDelay	0.0627732	62773.2	1	3
1.97239	Src1	0	1192	LastDelay	0.130799	130799	1	6
1.97239	Src1	0	1192	FullDelay	0.130799	130799	1	6
1.97253	Src3	0	1889	LastDelay	0.0420179	42017.9	1	2
1.97253	Src3	0	1889	FullDelay	0.0420179	42017.9	1	2
1.973	Src2	0	1927	LastDelay	0.0628927	62892.7	1	3
1.973	Src2	0	1927	FullDelay	0.0628927	62892.7	1	3
1.97311	Src4	0	1976	LastDelay	0.041776	41776	1	2
1.97311	Src4	0	1976	FullDelay	0.041776	41776	1	2
1.97339	Src3	0	1890	LastDelay	0.0418181	41818.1	1	2
1.97339	Src3	0	1890	FullDelay	0.0418181	41818.1	1	2
1.97352	Src5	0	1109	LastDelay	0.0501224	50122.4	1	2
1.97352	Src5	0	1109	FullDelay	0.275896	275896	2	2
1.9741	Src1	0	1194	LastDelay	0.13038	130380	1	6
1.9741	Src1	0	1194	FullDelay	0.13038	130380	1	6
1.97436	Src2	0	1928	LastDelay	0.0626544	62654.4	1	3
1.97436	Src2	0	1928	FullDelay	0.0626544	62654.4	1	3
1.97438	Src5	0	1232	LastDelay	0.0495385	49538.5	1	2
1.97438	Src5	0	1232	FullDelay	0.0495385	49538.5	1	2
1.97446	Src4	0	1977	LastDelay	0.041776	41776	1	2
1.97446	Src4	0	1977	FullDelay	0.041776	41776	1	2
1.97463	Src3	0	1891	LastDelay	0.041776	41776	1	2
1.97463	Src3	0	1891	FullDelay	0.041776	41776	1	2
1.97536	Src2	0	1929	LastDelay	0.0626544	62654.4	1	3
1.97536	Src2	0	1929	FullDelay	0.0626544	62654.4	1	3
1.97562	Src3	0	1892	LastDelay	0.041776	41776	1	2
1.97562	Src3	0	1892	FullDelay	0.041776	41776	1	2
1.97581	Src1	0	1195	LastDelay	0.130642	130642	1	6
1.97581	Src1	0	1195	FullDelay	0.130642	130642	1	6
1.9761	Src5	0	1233	LastDelay	0.0498803	49880.2	1	2
1.9761	Src5	0	1233	FullDelay	0.0498803	49880.2	1	2
1.97631	Src4	0	1978	LastDelay	0.041776	41776	1	2
1.97631	Src4	0	1978	FullDelay	0.041776	41776	1	2
1.97648	Src2	0	1930	LastDelay	0.0626544	62654.4	1	3
1.97648	Src2	0	1930	FullDelay	0.0626544	62654.4	1	3
1.97667	Src1	0	1196	LastDelay	0.131485	131485	1	6
1.97667	Src1	0	1196	FullDelay	0.131485	131485	1	6
1.97696	Src3	0	1893	LastDelay	0.041776	41776	1	2
1.97696	Src3	0	1893	FullDelay	0.041776	41776	1	2
1.9774	Src4	0	1979	LastDelay	0.041776	41776	1	2
1.9774	Src4	0	1979	FullDelay	0.041776	41776	1	2
1.97752	Src1	0	1197	LastDelay	0.131441	131441	1	6
1.97752	Src1	0	1197	FullDelay	0.131441	131441	1	6
1.97781	Src5	0	1234	LastDelay	0.050298	50298	1	2
1.97781	Src5	0	1234	FullDelay	0.050298	50298	1	2
1.97782	Src3	0	1894	LastDelay	0.0421682	42168.2	1	2
1.97782	Src3	0	1894	FullDelay	0.0421682	42168.2	1	2
1.97847	Src2	0	1931	LastDelay	0.0626544	62654.4	1	3
1.97847	Src2	0	1931	FullDelay	0.0626544	62654.4	1	3
1.97867	Src5	0	1235	LastDelay	0.0497033	49703.3	1	2
1.97867	Src5	0	1235	FullDelay	0.0497033	49703.3	1	2
1.97868	Src3	0	1895	LastDelay	0.0420251	42025.1	1	2
1.97868	Src3	0	1895	FullDelay	0.0420251	42025.1	1	2
1.97881	Src4	0	1980	LastDelay	0.041776	41776	1	2
1.97881	Src4	0	1980	FullDelay	0.041776	41776	1	2
1.97924	Src1	0	1199	LastDelay	0.130589	130589	1	6
1.97924	Src1	0	1199	FullDelay	0.130589	130589	1	6
1.97952	Src5	0	1236	LastDelay	0.0496729	49672.9	1	2
1.97952	Src5	0	1236	FullDelay	0.0496729	49672.9	1	2
1.97977	Src3	0	1896	LastDelay	0.041776	41776	1	2
1.97977	Src3	0	1896	FullDelay	0.041776	41776	1	2
1.9802	Src2	0	1932	LastDelay	0.0626544	62654.4	1	3
1.9802	Src2	0	1932	FullDelay	0.0626544	62654.4	1	3
1.98032	Src4	0	1981	LastDelay	0.041776	41776	1	2
1.98032	Src4	0	1981	FullDelay	0.041776	41776	1	2
1.98095	Src1	0	1200	LastDelay	0.131448	131448	1	6
1.98095	Src1	0	1200	FullDelay	0.131448	131448	1	6
1.98105	Src2	0	1933	LastDelay	0.0633194	63319.4	1	3
1.98105	Src2	0	1933	FullDelay	0.0633194	63319.4	1	3
1.98124	Src5	0	1237	LastDelay	0.0502449	50244.9	1	2
1.98124	Src5	0	1237	FullDelay	0.0502449	50244.9	1	2
1.98167	Src3	0	1897	LastDelay	0.041776	41776	1	2
1.98167	Src3	0	1897	FullDelay	0.041776	41776	1	2
1.98185	Src4	0	1982	LastDelay	0.041776	41776	1	2
1.98185	Src4	0	1982	FullDelay	0.041776	41776	1	2
1.98191	Src2	0	1934	LastDelay	0.0634878	63487.8	1	3
1.98191	Src2	0	1934	FullDelay	0.0634878	63487.8	1	3
1.9821	Src5	0	1238	LastDelay	0.05018	50180	1	2
1.9821	Src5	0	1238	FullDelay	0.05018	50180	1	2
